año,Mes,Estamento,cargo_funcion,grado_jornada,calif_form,region,as_espec,r_bruta_mens,r_liquida_mens,r_adic,r_bonos_inc,der_hr_ext,mont_hr_ext_diur,mont_hr_ext_noct,mont_hr_ext_fest,fecha_in,fecha_ter,viaticos,observaciones,id
2019,Abril,Auxiliar,AUXILIAR DIRECCIÓN DE ADMINISTRACIÓN Y SERVICIOS GENERALES,17,1ER AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$497.891,250.377,-,-,Sí,"12.549,00 : 6,00 hrs",No tiene,No tiene,02-05-2017,31-12-2019,No informa,Sin observaciones,77
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE DESARROLLO COMUNITARIO,10,TRABAJADORA SOCIAL,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.393.644,1.091.673,-,-,No,No tiene,No tiene,No tiene,01-01-2017,31-12-2019,No informa,Sin observaciones,83
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE DESARROLLO COMUNITARIO,11,MEDICO VETERINARIO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.184.444,910.591,-,-,Sí,"37.237,00 : 8,00 hrs",No tiene,No tiene,01-03-2018,31-12-2019,No informa,Sin observaciones,84
2019,Abril,Administrativo,ADMINISTRATIVO DIRECCIÓN DE DESARROLLO COMUNITARIO,16,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$561.618,461.819,-,-,Sí,"57.100,00 : 24,00 hrs",No tiene,No tiene,06-03-2017,31-12-2019,No informa,Sin observaciones,85
2019,Abril,Profesional,PROFESIONAL SECRETARIA COMUNAL DE PLANIFICACIONES,7,ARQUITECTO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$2.317.557,1.617.979,-,-,Sí,"198.365,00 : 20,00 hrs",No tiene,"23.804,00 : 2,00 hrs",01-01-2017,31-12-2019,No informa,Sin observaciones,94
2019,Abril,Técnico,PROFESIONAL ADM MUNICIPAL,9,PREVENCION DE RIESGOS,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$1.314.919,1.055.661,-,-,Sí,"20.198,00 : 3,00 hrs",No tiene,No tiene,01-01-2019,30-06-2019,No informa,Sin observaciones,96
2019,Abril,Profesional,PROFESIONAL ADM. MUNICIPAL,11,RELACIONADOR PÚBLICO MENCION ADMINISTR. DE LA COMUNICACION,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.191.812,961.216,-,-,Sí,"93.092,00 : 20,00 hrs",No tiene,No tiene,01-05-2016,31-12-2019,No informa,Sin observaciones,100
2019,Abril,Profesional,PROFESIONAL DIRECCION DE OBRAS,6,INGENIERO DE EJECUCCION ELECTRICO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$2.968.570,2.065.964,-,-,Sí,"186.089,00 : 15,00 hrs",No tiene,"148.871,00 : 10,00 hrs",15-02-1995,31-12-2019,No informa,Sin observaciones,103
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE OBRA MUNICIPAL,10,INGENIERO CIVIL EN SONIDO Y ACUSTICA,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.385.687,1.062.854,-,-,No,No tiene,No tiene,No tiene,01-04-2017,31-12-2019,No informa,Sin observaciones,106
2019,Abril,Técnico,TECNICO DIRECCION FINANZAS,13,CONTADOR,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$751.339,584.674,-,-,Sí,"39.639,00 : 12,00 hrs",No tiene,"19.819,00 : 5,00 hrs",01-01-2016,31-12-2019,No informa,Sin observaciones,107
2019,Abril,Auxiliar,AUXILIAR DIRECCIÓN DE ADMINISTRACIÓN Y SERVICIOS GENERALES,18,8VO AÑO BASICO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$472.750,347.839,-,-,Sí,"64.698,00 : 33,00 hrs",No tiene,"51.759,00 : 22,00 hrs",01-02-2018,31-12-2019,No informa,Sin observaciones,111
2019,Abril,Administrativo,SECRETARIA ADQUISICIONES DIRECCIÓN DE ADMINISTRACIÓN Y SERVICIOS GENERALES,11,SECRETARIA EJECUTIVA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75)(41),$994.271,331.269,-,-,Sí,"37.237,00 : 8,00 hrs",No tiene,No tiene,06-05-1994,31-12-2019,No informa,Sin observaciones,115
2019,Abril,Profesional,PROFESIONAL JUZGADO POLICIA LOCAL,6,ABOGADO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$2.935.944,2.365.224,-,-,No,No tiene,No tiene,No tiene,01-10-2002,31-12-2019,No informa,Sin observaciones,120
2019,Abril,Técnico,TECNICO DIRECCIÓN DE DESARROLLO COMUNITARIO,10,TECNICO DE NIVEL SUPERIOR DE FUTBOL,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75)(41),$1.133.918,951.248,-,-,Sí,"44.559,00 : 8,00 hrs",No tiene,No tiene,01-09-2010,31-12-2019,No informa,Sin observaciones,123
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE ADMINISTRACION Y SERVICIOS GENERALES,8,INGENIERO EN MEDIO AMBIENTE,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.937.659,1.401.422,-,-,Sí,"203.408,00 : 25,00 hrs",No tiene,No tiene,01-01-2017,31-12-2019,No informa,Sin observaciones,126
2019,Abril,Auxiliar,AUXILIAR ALCALDIA,18,4TO AÑO MEDIO TECNICO PROFESIONAL,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$472.750,326.815,-,-,No,No tiene,No tiene,No tiene,01-01-2018,30-06-2019,No informa,Sin observaciones,127
2019,Abril,Administrativo,"ADMINISTRATIVO, DIRECCIÓN DE DESARROLLO COMUNITARIO",16,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75)(41),$561.618,526.332,-,-,Sí,"9.517,00 : 4,00 hrs",No tiene,No tiene,01-03-2018,31-12-2019,No informa,Sin observaciones,131
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE ADMINISTRACION Y SERVICIOS GENERALES,11,KINESIOLOGA,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.184.444,950.830,-,-,No,No tiene,No tiene,No tiene,01-07-2017,31-12-2019,No informa,Sin observaciones,134
2019,Abril,Administrativo,ADMINISTRATIVO SEGURIDAD PUBLICA,17,TECNICO NIVEL MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,395.837,-,-,Sí,"14.640,00 : 7,00 hrs",No tiene,"130.506,00 : 52,00 hrs",01-05-2018,31-12-2019,No informa,Sin observaciones,141
2019,Abril,Profesional,PROFESIONAL SECRETARIA COMUNAL DE PLANIFICACIONES,8,INGENIERO COMERCIAL,Región Metropolitana de Santiago,(154)(07)(44)(153)(78)(66)(76)(75),$2.002.627,1.258.805,-,-,No,No tiene,No tiene,No tiene,11-12-2015,31-12-2019,No informa,Sin observaciones,152
2019,Abril,Profesional,PROFESIONAL TRANSITO,10,PROFESORA EDUCACION FISICA,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.417.515,814.285,-,-,Sí,"66.838,00 : 12,00 hrs",No tiene,No tiene,01-03-2009,31-12-2019,No informa,Sin observaciones,153
2019,Abril,Administrativo,ADMINISTRATIVO ADMINISTRACION MUNICIPAL,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(75),$486.472,395.374,-,-,Sí,"4.183,00 : 2,00 hrs",No tiene,"125.486,00 : 50,00 hrs",06-12-2017,30-06-2019,No informa,Sin observaciones,157
2019,Abril,Técnico,TECNICO EN DISEÑO GRAFICO,11,TECNICO EN DISEÑO GRAFICO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$920.591,696.491,-,-,Sí,"186.183,00 : 40,00 hrs",No tiene,"50.270,00 : 9,00 hrs",01-08-2017,31-12-2019,No informa,Sin observaciones,168
2019,Abril,Técnico,TECNICO DIRECCIÓN DE DESARROLLO COMUNITARIO,9,GESTION PUBLICA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$1.314.919,1.012.267,-,-,Sí,"134.650,00 : 20,00 hrs",No tiene,"40.395,00 : 5,00 hrs",01-01-2018,31-12-2019,No informa,Sin observaciones,169
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE DESARROLLO COMUNITARIO,12,DISEÑADOR GRAFICO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.098.964,857.573,-,-,No,No tiene,No tiene,No tiene,01-01-2018,31-12-2019,No informa,Sin observaciones,175
2019,Abril,Administrativo,SEGURIDAD HUMANA,17,TECNICO EN NIVEL SUPERIOR EN ADMINISTRACION,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,412.279,-,-,No,No tiene,No tiene,No tiene,01-04-2019,30-06-2019,No informa,Sin observaciones,184
2019,Abril,Administrativo,CAJERO TESORERIA DIRECCIÓN DE FINANZAS,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(40)(78)(66)(76)(75),$510.656,287.470,-,-,Sí,"83.658,00 : 40,00 hrs",No tiene,"35.136,00 : 14,00 hrs",01-05-2013,31-12-2019,No informa,Sin observaciones,189
2019,Abril,Administrativo,ADMINISTRATIVO  PPTO DIRECCIÓN DE FINANZAS,11,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$979.535,594.760,-,-,No,No tiene,No tiene,No tiene,01-09-2001,31-12-2019,No informa,Sin observaciones,195
2019,Abril,Técnico,JUZGADO TECNICO,11,ADMINISTRACION DE EMPRESAS PERSONAL,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$994.271,649.757,-,-,No,No tiene,No tiene,No tiene,01-01-1996,31-12-2019,No informa,Sin observaciones,198
2019,Abril,Profesional,PROFESIONAL SECRETARIA COMUNAL DE PLANIFICACIONES,11,PROFESORA DE EDUCACION BASICA,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.184.444,904.464,-,-,No,No tiene,No tiene,No tiene,01-01-2018,31-12-2019,No informa,Sin observaciones,201
2019,Abril,Técnico,TECNICO DIRECCIÓN DE TRANSITO,9,ESTUDIOS UNIVERSITARIOS INCOMPLETOS,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$1.375.069,892.232,-,-,Sí,"60.593,00 : 9,00 hrs",No tiene,No tiene,08-05-1995,31-12-2019,No informa,Sin observaciones,205
2019,Abril,Administrativo,DIRECCIÓN DE DESARROLLO COMUNITARIO ADMINISTRATIVO,11,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$920.591,749.386,-,-,Sí,"167.565,00 : 36,00 hrs",No tiene,"178.736,00 : 32,00 hrs",17-04-2017,31-12-2019,No informa,Sin observaciones,207
2019,Abril,Profesional,PROFESIONAL SECRETARIA MUNICIPAL,9,ADMINISTRADOR PUBLICO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.637.089,1.296.315,-,-,Sí,"6.733,00 : 1,00 hrs",No tiene,No tiene,01-04-2017,31-12-2019,No informa,Sin observaciones,208
2019,Abril,Técnico,TECNICO OBRAS,10,TECNICO EN ELECTROMECANICA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$1.094.134,808.728,-,-,Sí,"16.710,00 : 3,00 hrs",No tiene,No tiene,01-08-2017,31-12-2019,No informa,Sin observaciones,210
2019,Abril,Administrativo,ADMINISTRATIVO SEGURIDAD PUBLICA,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,366.827,-,-,Sí,"37.646,00 : 18,00 hrs",No tiene,"148.074,00 : 59,00 hrs",09-04-2018,30-06-2019,No informa,Sin observaciones,213
2019,Abril,Administrativo,ADMINISTRATIVO ADM.MUNICIPAL,16,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$566.631,465.403,-,-,Sí,"40.446,00 : 17,00 hrs",No tiene,No tiene,01-01-2017,31-12-2019,No informa,Sin observaciones,220
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE DESARROLLO COMUNITARIO,10,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.385.687,1.076.702,-,-,No,No tiene,No tiene,No tiene,01-01-2017,31-12-2019,No informa,Sin observaciones,221
2019,Abril,Administrativo,ADMINISTRATIVO DIRECCIÓN DE FINANZAS,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(40)(78)(66)(76)(75)(41),$506.015,452.772,-,-,Sí,"56.469,00 : 27,00 hrs",No tiene,No tiene,05-08-2015,31-12-2019,No informa,Sin observaciones,223
2019,Abril,Administrativo,ADMINISTRATIVO DIRECCIÓN DE OBRA MUNICIPAL,11,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$920.591,709.751,-,-,Sí,"60.510,00 : 13,00 hrs",No tiene,"44.684,00 : 8,00 hrs",01-12-2017,31-12-2019,No informa,Sin observaciones,227
2019,Abril,Administrativo,"ADMINISTRATIVO, ADMINISTRACION MUNICIPAL",17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,275.738,-,-,Sí,"8.366,00 : 4,00 hrs",No tiene,"85.331,00 : 34,00 hrs",01-02-2018,30-06-2019,No informa,Sin observaciones,236
2019,Abril,Administrativo,"ADMINISTRATIVO, ADMINISTRACION MUNICIPAL",17,TECNICO EN ADMINISTRACION DE EMPRESAS,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,407.642,-,-,Sí,"4.183,00 : 2,00 hrs",No tiene,"45.175,00 : 18,00 hrs",03-09-2018,30-06-2019,No informa,Sin observaciones,237
2019,Abril,Administrativo,"ADMINISTRATIVO, DIRECCIÓN DE ADMINISTRACIÓN Y SERVICOS GENERALES",11,LICENCIA MEDIA TECNICO PROFESIONAL,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$920.591,729.523,-,-,Sí,"55.855,00 : 12,00 hrs",No tiene,No tiene,01-02-2017,31-12-2019,No informa,Sin observaciones,239
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE ADMINISTRACION Y SERVICIOS GENERALES,11,"INGENIERO EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE",Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.184.444,910.747,-,-,Sí,"46.546,00 : 10,00 hrs",No tiene,No tiene,01-01-2017,31-12-2019,No informa,Sin observaciones,242
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE INFORMATICA Y TECNOLOGIA,8,ING. EN COMPUTACION E INFORMATICA,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.946.940,1.474.276,-,-,Sí,"97.636,00 : 12,00 hrs",No tiene,"9.764,00 : 1,00 hrs",01-11-2007,31-12-2019,No informa,Sin observaciones,243
2019,Abril,Profesional,PROFESIONAL ADM MUNICIPAL,9,PSICOLOGA,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.637.089,1.310.584,-,-,Sí,"67.325,00 : 10,00 hrs",No tiene,No tiene,06-02-2017,31-12-2019,No informa,Sin observaciones,247
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE DESARROLLO COMUNITARIO,11,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.184.444,908.823,-,-,Sí,"23.273,00 : 5,00 hrs",No tiene,No tiene,01-01-2019,30-06-2019,No informa,Sin observaciones,249
2019,Abril,Técnico,"TECNICO DIRECCIÓN DE MEDIOAMBIENTE, ASEO, ORNATO Y SUSTENTABILIDAD",9,LICENCIADO EN GEOGRAFIA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75)(41),$1.323.512,1.093.381,-,-,Sí,"80.790,00 : 12,00 hrs",No tiene,"145.422,00 : 18,00 hrs",01-01-2017,31-12-2019,No informa,Sin observaciones,252
2019,Abril,Profesional,PROFESIONAL ADM. MUNICIPAL,10,TRABAJADORA SOCIAL,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.385.687,1.119.984,-,-,Sí,"77.978,00 : 14,00 hrs",No tiene,No tiene,01-03-2018,31-12-2019,No informa,Sin observaciones,258
2019,Abril,Profesional,PROFESIONAL SECRETARIA COMUNAL DE PLANIFICACIONES,7,GEOGRAFO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75)(41),$2.317.557,1.812.774,-,-,Sí,"198.365,00 : 20,00 hrs",No tiene,"23.804,00 : 2,00 hrs",01-01-2017,31-12-2019,No informa,Sin observaciones,259
2019,Abril,Profesional,JEFE DPTO. DE MEDIO AMBIENTE DIRECCIÓN DE DESARROLLO COMUNITARIO,7,MEDICO VETERINARIO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75)(41),$2.357.655,1.894.398,-,-,Sí,"89.264,00 : 9,00 hrs",No tiene,No tiene,01-01-1997,31-12-2019,No informa,Sin observaciones,260
2019,Abril,Administrativo,ADMINISTRATIVO ADMINISTRACION MUNICIPAL,17,LICENCIA EDUC. MEDIA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,380.351,-,-,Sí,"23.006,00 : 11,00 hrs",No tiene,"127.996,00 : 51,00 hrs",01-01-2018,30-06-2019,No informa,Sin observaciones,264
2019,Abril,Administrativo,"ADMINISTRATIVO DIRECCIÓN DE MEDIOAMBIENTE, ASEO, ORNATO Y SUSTENTABILIDAD",17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,402.230,-,-,No,No tiene,No tiene,No tiene,01-05-2018,30-06-2019,No informa,Sin observaciones,267
2019,Abril,Técnico,TECNICO ADMINISTRACION MUNICIPAL,9,LICENCIADO EN GEOGRAFÍA,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$1.314.919,1.047.095,-,-,No,No tiene,No tiene,No tiene,01-01-2019,30-06-2019,No informa,Sin observaciones,270
2019,Abril,Profesional,PROFESIONAL CONTROL,9,INGENIERO CIVIL INDUSTRIAL,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.645.682,1.317.326,-,-,No,No tiene,No tiene,No tiene,01-06-2016,31-12-2019,No informa,Sin observaciones,277
2019,Abril,Profesional,PROFESIONAL SECRETARIA COMUNAL DE PLANIFICACIONES,8,ABOGADO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.946.940,1.544.807,-,-,No,No tiene,No tiene,No tiene,01-01-2017,30-06-2019,No informa,Sin observaciones,283
2019,Abril,Técnico,TECNICO ALCALDIA,15,TEC. EN FOTOGRAFIA Y COMUNICACIÓN VISUAL,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$585.527,467.249,-,-,Sí,"32.821,00 : 13,00 hrs",No tiene,No tiene,06-03-2017,31-12-2019,No informa,Sin observaciones,284
2019,Abril,Profesional,PROFESIONAL SECRETARIA COMUNAL DE PLANIFICACIONES,7,CONSTRUCTOR CIVIL MENCION OBRAS CIVILES,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$2.317.557,1.819.585,-,-,Sí,"168.610,00 : 17,00 hrs",No tiene,"23.804,00 : 2,00 hrs",01-01-2017,31-12-2019,No informa,Sin observaciones,286
2019,Abril,Administrativo,DIRECCIÓN DE DESARROLLO COMUNITARIO ADMINISTRATIVO,14,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75)(41),$657.864,605.988,-,-,Sí,"54.136,00 : 19,00 hrs",No tiene,"37.610,00 : 11,00 hrs",06-03-2017,31-12-2019,No informa,Sin observaciones,294
2019,Abril,Profesional,PROFESIONAL SECRETARIA MUNICIPAL,9,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75)(41),$1.637.089,1.345.831,-,-,No,No tiene,No tiene,No tiene,01-03-2019,31-12-2019,No informa,Sin observaciones,296
2019,Abril,Administrativo,SEGURIDAD PUBLICA,17,TECNICO EN MECANICA AUTOMOTRIZ,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,406.539,-,-,Sí,"20.914,00 : 10,00 hrs",No tiene,"138.035,00 : 55,00 hrs",01-03-2019,31-05-2019,No informa,Sin observaciones,300
2019,Abril,Profesional,PROFESIONAL RECURSOS HUMANOS DIRECCIÓN DE ADMINISTRACIÓN Y SERVICIOS GENERALES,8,ASISTENTE SOCIAL,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75)(41),$1.946.940,1.164.871,-,-,Sí,"203.408,00 : 25,00 hrs",No tiene,No tiene,07-04-2015,31-12-2019,No informa,Sin observaciones,306
2019,Abril,Administrativo,ADMINISTRATIVO SEGURIDAD PUBLICA,17,TECNICO NIVEL MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,357.739,-,-,Sí,"6.274,00 : 3,00 hrs",No tiene,"110.428,00 : 44,00 hrs",01-05-2018,30-06-2019,No informa,Sin observaciones,307
2019,Abril,Profesional,"PROFESIONAL DIRECCIÓN DE MEDIOAMBIENTE, ASEO, ORNATO Y SUSTENTABILIDAD",9,INGENIERO EJECUCCION DE MINAS,Región Metropolitana de Santiago,(154)(07)(44)(153)(78)(66)(76)(75),$1.714.424,1.306.321,-,-,Sí,"53.860,00 : 8,00 hrs",No tiene,"121.185,00 : 15,00 hrs",01-05-1996,31-12-2019,No informa,Sin observaciones,309
2019,Abril,Auxiliar,SERVICIOS GENERALES,18,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$475.974,388.157,-,-,Sí,"15.684,00 : 8,00 hrs",No tiene,"9.411,00 : 4,00 hrs",01-04-2019,30-06-2019,No informa,Sin observaciones,313
2019,Abril,Administrativo,ADMINISTRATIVO TRANSITO,13,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$745.022,574.892,-,-,Sí,"6.606,00 : 2,00 hrs",No tiene,No tiene,08-05-2017,31-12-2019,No informa,Sin observaciones,314
2019,Abril,Auxiliar,AUXILIAR DIRECCIÓN DE ADMINISTRACIÓN Y SERVICIOS GENERALES,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$497.891,296.039,-,-,Sí,"33.463,00 : 16,00 hrs",No tiene,"35.136,00 : 14,00 hrs",06-02-2018,31-12-2019,No informa,Sin observaciones,323
2019,Abril,Profesional,DIRECCIÓN DE OBRA MUNICIPAL INGENIERO EN PROYECTOS INDUSTRIALES,8,INGENIERIA EN PROYECTOS INDUSTRIALES,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.946.940,1.428.108,-,-,No,No tiene,No tiene,No tiene,01-02-2017,31-12-2019,No informa,Sin observaciones,326
2019,Abril,Administrativo,ADMINISTRATIVO SEGURIDAD PUBLICA,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,403.180,-,-,Sí,"2.091,00 : 1,00 hrs",No tiene,"148.074,00 : 59,00 hrs",09-04-2018,30-06-2019,No informa,Sin observaciones,327
2019,Abril,Auxiliar,AUXILIAR DIRECCIÓN DE ADMINISTRACIÓN Y SERVICIOS GENERALES,16,2DO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$557.858,382.925,-,-,Sí,"23.792,00 : 10,00 hrs",No tiene,No tiene,15-06-2017,28-12-2019,No informa,Sin observaciones,333
2019,Abril,Administrativo,SEGURIDAD PUBLICA,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,362.966,-,-,Sí,"6.274,00 : 3,00 hrs",No tiene,"133.016,00 : 53,00 hrs",01-03-2019,31-05-2019,No informa,Sin observaciones,334
2019,Abril,Auxiliar,AUXILIAR ALCALDIA,13,2DO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$746.601,580.625,-,-,Sí,"132.129,00 : 40,00 hrs",No tiene,"87.205,00 : 22,00 hrs",09-01-2017,31-12-2019,No informa,Sin observaciones,338
2019,Abril,Administrativo,ADMINISTRATIVO FINANZAS,13,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$745.022,601.951,-,-,Sí,"26.426,00 : 8,00 hrs",No tiene,No tiene,01-01-2018,31-12-2019,No informa,Sin observaciones,339
2019,Abril,Profesional,PROFESIONAL OBRAS,8,GEOGRAFO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.937.659,1.459.774,-,-,No,No tiene,No tiene,No tiene,01-06-2017,31-12-2019,No informa,Sin observaciones,343
2019,Abril,Administrativo,AUXILIAR DIRECCIÓN DE DESARROLLO COMUNITARIO,16,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$557.858,454.989,-,-,Sí,"57.100,00 : 24,00 hrs",No tiene,No tiene,17-03-2017,31-12-2019,No informa,Sin observaciones,344
2019,Abril,Técnico,TECNICO DIRECCIÓN DE INFORMATICA Y TECNOLOGIA,10,ANALISTA DE SISTEMAS,Región Metropolitana de Santiago,(154)(07)(44)(78)(66)(76)(75),$1.165.746,868.196,-,-,Sí,"89.117,00 : 16,00 hrs",No tiene,No tiene,01-11-1999,31-12-2019,No informa,Sin observaciones,350
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE DESARROLLO COMUNITARIO,10,EDUCADOR DE PARVULOS,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.385.687,1.111.070,-,-,Sí,"183.805,00 : 33,00 hrs",No tiene,"93.573,00 : 14,00 hrs",01-01-2018,31-12-2019,No informa,Sin observaciones,352
2019,Abril,Administrativo,SECRETARIA ALCALDE,11,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$964.799,762.126,-,-,Sí,"176.874,00 : 38,00 hrs",No tiene,"111.710,00 : 20,00 hrs",01-08-2004,31-12-2019,No informa,Sin observaciones,355
2019,Abril,Profesional,PROFESIONAL CONTROL,9,CONTADOR AUDITOR,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$1.637.089,1.242.804,-,-,No,No tiene,No tiene,No tiene,01-06-2017,31-12-2019,No informa,Sin observaciones,359
2019,Abril,Profesional,PROFESIONAL DIRECCIÓN DE DESARROLLO COMUNITARIO,7,SOCIOLOGO,Región Metropolitana de Santiago,(07)(44)(153)(78)(66)(76)(75),$2.317.557,1.844.413,-,-,Sí,"247.956,00 : 25,00 hrs",No tiene,No tiene,01-01-2019,30-06-2019,No informa,Sin observaciones,360
2019,Abril,Auxiliar,AUXILIAR ALCALDIA,18,LICENCIA MEDIA TECNICO PROFESIONAL,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75)(41),$472.750,380.316,-,-,No,No tiene,No tiene,No tiene,02-05-2017,31-12-2019,No informa,Sin observaciones,362
2019,Abril,Administrativo,ADMINISTRATIVO GABINETE,17,4TO AÑO MEDIO,Región Metropolitana de Santiago,(07)(44)(78)(66)(76)(75),$501.373,356.639,-,-,No,No tiene,No tiene,No tiene,01-01-2019,30-06-2019,No informa,Sin observaciones,364
